X,Y,Name
70.9095329,32.629273426168,Sitara Private Park
70.8586313,32.766282126168,Wild Life Park
70.7354321,32.323782126168,Pisa Valley
70.7995825,32.448554926168,Fawad Park
71.0749266,32.779190626168,Mirbaz Wola
70.8056135,32.284878526168,Sheikh Badin National Park
70.780141,32.775372926168,KHALID RAZA HOME
72.0320017,30.767185426168,Kakki Nau
70.4732461,33.847817626168,Mohammadi Top
70.7974518,32.294099526168,Sheikh Badin Hill Station
71.9921858,33.759646426168,Manglot Wildlife Park
72.3525717,34.746653426168,Shahi Bagh
71.5456563,34.019047526168,Garrison Mini Zoo
71.5286846,34.002526226168,Tourism & Sports Secretariat
71.5048501,34.103094026168,Wildlife Zoo
71.4436779,33.977438626168,Hayatabad Zoo
72.0097445,34.005537526168,Garrison Ground Nowshera Cantt
72.004936,34.010993026168,Polo Grounds
71.9957025,34.011019026168,Nowshera Golf Club
71.9704177,34.004574626168,Aman Park
71.814695,34.014615026168,Pabbi Cricket Ground
73.2217644,33.720140826168,Park view City
71.6606148,34.022451426168,City Home Park
72.2348985,33.930137626168,Kund Park
71.6039213,34.036428826168,Pakha Ghulam Kabristan
71.5351167,34.011168626168,Cantonment Board Defence Officers Colony Park
71.5408693,34.003699726168,Khalid Bin Waleed Park
71.4227736,34.030364326168,Bangash Park
71.4295408,34.029272326168,Zone 3
71.4181015,34.029013926168,Regi Model Town Central Park
71.4282098,34.024225226168,Zone 3 Sector A
71.2734006,34.054526326168,Tatara Top
71.135101,34.105204926168,Sharjah Ground
71.5629613,34.019588126168,Jogging Track
72.0072763,34.058082726168,Wali Family Park Risalpur
72.0403723,34.013702926168,Disney Water Park
71.9930994,33.996926226168,Chaklala Park
71.9743098,34.015287426168,Hoti Khel Park
73.1161613,34.035460526168,children park
72.0035095,34.010547626168,Jinnah park
71.5932515,34.011140526168,Shuhada e APS Park
71.6124513,34.005794326168,City Amusement Park
72.3525717,34.746653426168,Shahi Bagh
71.605915,34.007969026168,Insaaf Park
71.5780487,34.015256726168,Chacha Younis Park
71.6181611,34.025542226168,Walking Park Peshawar
71.7775665,34.131202526168,Baghicha family park
72.0960429,34.197856026168,Shah jehan car parking
71.5453291,34.018509526168,Funland-Family Park
71.4492244,33.995671926168,"Sector N4 Park, Phase 4"
71.4341522,33.960651426168,Shalman Park
71.4394366,33.969018826168,Ghani Bagh
71.4447629,33.977981626168,Bagh e Naraan
71.4381034,33.982996226168,Khyber Park
71.4365658,33.975980326168,Phase-1 Park
70.6735039,32.933001726168,Mira Khel Play Ground
70.7133444,32.916733626168,Mughal Khel Playground
73.392789,34.069979926168,Children Park (Nathia Gali)
70.6956809,33.021899126168,Bannu Town Ship (Pheasantry) Park
70.6941284,33.007041826168,Bizenkhel football ground
70.6954524,33.014178526168,Bannu Township Main Entrance
70.6196346,32.993787126168,Bannu Sports Complex
73.225487,34.155139826168,Piffer Golf Club
70.8977466,31.781551026168,Green View Family Park - Dera Ismail Khan
70.9007061,31.786126626168,Bachon ki Dunya - Family Park
70.8985895,31.782470426168,Rabbu Boring
70.8985895,31.782470426168,Rabbu Boring
70.8972662,31.781813226168,Parking - Green View Family Park
70.8873564,31.778677526168,Gareen View Park
70.7673544,31.564451726168,parao stadium
70.1174132,31.688261826168,Dr Umar Dar Cricket Ground
70.8936944,31.870668526168,Dera Stadium
70.6155745,32.308401526168,Sherali Cricket Ground
70.6077713,32.295265526168,Tatti Ground
71.5480855,34.018486526168,Garrison Park Peshawar
72.0054151,34.010340426168,Polo Ground
71.6606148,34.022451426168,City Home Park
74.090226,35.018598126168,Dudipatsar
72.7398536,34.638300026168,Mangowano park
72.9682156,35.041893126168,Kotal Wildlife Park Kohat
72.0495941,34.201369126168,Pirano Daga Park
72.0384832,34.149922826168,C Sector Park
72.0437593,34.220877826168,Lala Bagh
71.4484182,33.990707126168,Women and Children park
72.0629116,34.135838226168,Green Acree Park
72.0496333,34.200937026168,Pirano Park Mardan Khas
72.049682,34.201931026168,Mardan Badminton Hall
72.6420567,34.039617826168,Albaila Park Galla (Swabi)
72.5370863,34.104929526168,Baja Wildlife Park
72.2896709,33.985486526168,Tordher Park (Dan)
72.2870179,33.993293126168,Dhand Park
72.6783683,34.037607226168,Sobra City Ladies And Children Park
73.0750206,33.649807826168,Wonderland
70.6113028,32.989631826168,Qazi Fazal Qadir Shaheed Bannu Park
70.615359,32.934344526168,"Riaz Park, Mandan Bannu"
73.349191,34.509571026168,Kunhar Food Point & Pine Park
73.6889378,34.858134726168,Saiful Maluk National Park
72.9327101,33.972079626168,Public Park
73.2105239,34.322740926168,Global Family Park
73.2037409,34.335707026168,Zaffar Park
72.3394788,34.821113426168,Kid Park Sector A
73.4476091,33.802314226168,Sangsiri Forest Park
73.3737732,33.856877426168,Sangrela Natural Water Park
73.3705401,33.895167726168,"Forest Park Bansra, Muree, Pakistan"
73.431875,33.889693326168,New Sozo Adventure Park
73.40303,33.912970026168,Shaheedan Park
73.4057539,34.052025026168,Dunga Gali Children Park
73.3783343,34.078530526168,Green Spot PAF Base Kalabagh
73.3921869,34.069835626168,Nathia gali Hiking track
73.4058702,34.063783426168,Lalazar Wildlife Park
73.3920991,34.071596126168,Church Park Nathia Gali
73.2158659,34.148925526168,Global Park
73.2299072,34.189939026168,Hallians Mountain
73.2802218,34.198833426168,Kakaul Firing Ranges
73.1966497,34.158389126168,Shimla Pahari Park
72.3598125,33.781571526168,Pak Wonderland
73.2153961,34.149742126168,Lady Garden Public Park
73.1261091,33.702662526168,Rawal Lake
73.1738306,33.776559526168,Shahdara Point
72.9739779,33.691611726168,Golra Sharif Mosque
72.57224,34.799918926168,Malam Jabba
71.5703553,34.007875326168,Qissa Khwani Bazaar
74.6643157,36.326407326168,Karimabad
65.7240571,25.377734826168,Sapat Beach
66.9352412,30.088294026168,Harnai Wale
74.6643157,36.326407326168,Karimabad
67.7260475,30.378882726168,"Quaid-i-Azam Residency, Ziarat Balochistan"
67.1922814,30.275448426168,"Urak Valley,Quetta"
65.7240571,25.377734826168,Sapat Beach
